imdb_id,movie_title,genres,each_genre,imdb_rating,metascore,vote_count,release_year,release_month,runtime
tt1990314,Robot & Frank,"Comedy, Crime, Drama",crime,7.0,67,66439,2012,8,5340
tt1925431,Fire with Fire,"Action, Crime, Mystery",crime,5.6,N/A,27943,2012,12,5820
tt1924394,The Angels' Share,"Comedy, Crime, Drama",crime,7.0,66,27579,2012,6,6060
tt1658837,The Tall Man,"Crime, Drama, Horror",crime,5.9,52,44018,2012,9,6360
tt1821427,Offender,"Crime, Drama, Thriller",crime,6.0,N/A,5045,2012,8,6120
tt1734433,Eden,"Crime, Drama, Thriller",crime,6.6,63,9706,2012,7,5880
tt1656186,Stolen,"Action, Crime, Thriller",crime,5.5,43,46991,2012,9,5760
tt1663143,Fun Size,"Adventure, Comedy, Crime",crime,5.4,37,15569,2012,10,5160
tt1424310,Shi er shengxiao,"Action, Adventure, Comedy",crime,6.0,29,25229,2012,12,7320
tt1462769,The Odd Life of Timothy Green,"Comedy, Drama, Family",family,6.6,47,49398,2012,8,6300
tt1047540,Parental Guidance,"Comedy, Family",family,6.0,36,27083,2012,12,6300
tt2041488,Thunderstruck,"Comedy, Family, Fantasy",family,5.1,N/A,6084,2012,8,5640
tt1597522,Astérix & Obélix : Au service de sa Majesté,"Adventure, Comedy, Family",family,5.3,N/A,17275,2012,10,6600
tt1520498,The Oogieloves in the Big Balloon Adventure,"Adventure, Family, Fantasy",family,1.7,32,15636,2012,8,5280
tt1748260,Tiger Eyes,"Drama, Family, Mystery",family,6.2,56,2106,2012,6,5520
tt2181931,English Vinglish,"Comedy, Drama, Family",family,7.8,N/A,40630,2012,10,8040
tt1800372,Achtste-groepers huilen niet,"Drama, Family, Sport",family,7.4,N/A,4234,2012,2,5760
tt1368858,The Forger,"Drama, Family, Mystery",family,5.3,N/A,4928,2012,7,5640
tt1969175,McKenna Shoots for the Stars,"Drama, Family, Sport",family,5.7,N/A,900,2012,7,5580
tt2089750,Nativity 2: Danger in the Manger!,"Comedy, Family",family,5.4,N/A,4679,2012,11,6300
tt2081266,Die Abenteuer des Huck Finn,"Adventure, Family",family,5.8,N/A,405,2012,12,5940
tt2290845,Yedyanchi Jatra,Family,family,7.8,N/A,69,2012,2,N/A
tt2742164,Mithunam,"Drama, Family",family,8.1,N/A,377,2012,12,7200
tt1847615,Ira Finkelstein's Christmas,"Comedy, Family",family,5.4,N/A,625,2012,11,6000
tt2325491,12 Dogs of Christmas: Great Puppy Rescue,"Adventure, Comedy, Family",family,5.1,N/A,524,2012,10,6120
tt2071648,Vampire Dog,"Comedy, Family, Fantasy",family,4.2,N/A,1296,2012,11,5460
tt2186562,Die Vampirschwestern,"Adventure, Comedy, Drama",family,5.6,N/A,961,2012,12,5820
tt2400377,Kaksparsh,"Drama, Family, History",family,8.1,N/A,986,2012,5,8400
tt1748179,Red Lights,"Drama, Fantasy, Mystery",fantasy,6.2,36,68119,2012,3,6840
tt1596365,The Woman in Black,"Drama, Fantasy, Horror",fantasy,6.4,62,196164,2012,2,5700
tt1531901,Byzantium,"Drama, Fantasy, Horror",fantasy,6.5,66,47050,2012,5,7080
tt1839492,Ruby Sparks,"Comedy, Drama, Fantasy",fantasy,7.2,67,106881,2012,9,6240
tt2076220,Holy Motors,"Drama, Fantasy",fantasy,7.0,85,50048,2012,7,6900
tt0763831,A Thousand Words,"Comedy, Drama, Fantasy",fantasy,5.9,26,46222,2012,3,5460
tt1783732,John Dies at the End,"Comedy, Fantasy, Horror",fantasy,6.3,53,41038,2012,12,5940
tt2332623,Fateful Findings,"Comedy, Drama, Fantasy",fantasy,4.3,N/A,6818,2012,1,6000
tt1935902,The Brass Teapot,"Comedy, Fantasy, Thriller",fantasy,6.3,43,17483,2012,4,6060
tt1702009,Strippers vs Werewolves,"Action, Comedy, Crime",fantasy,3.0,N/A,2362,2012,4,5580
tt1854513,Blancanieves,"Drama, Fantasy",fantasy,7.5,82,11870,2012,9,6240
tt1462757,The Ghostmaker,"Fantasy, Horror, Sci-Fi",fantasy,4.9,N/A,2409,2012,11,5460
